Timestamp, Longitude, Latitude
44519.71565509259,-9.123676221696329,41.72609520324996
44519.71565625,-9.123676221696329,41.72609520324996
44519.7156574074,-9.12367621535635,41.72609383230787
44519.715658564804,-9.123676209016365,41.72609246136576
44519.71565972223,-9.123676209016365,41.72609246136576
44519.71566087962,-9.123676209016365,41.72609246136576
44519.71566203704,-9.123676202676387,41.726091090423644
44519.715663194445,-9.123676202676387,41.726091090423644
44519.71566435185,-9.123676202676387,41.726091090423644
44519.71566550925,-9.123676196336406,41.72608971948154
44519.71566666667,-9.123676189996422,41.72608834853944
44519.71566898148,-9.12367618365644,41.72608697759733
44519.71567013889,-9.12367617731646,41.726085606655225
44519.7156712963,-9.123674811292537,41.72608423924192
44519.715672453705,-9.123674811292537,41.72608423924192
44519.715673611114,-9.123674798612575,41.7260814973577
44519.71567476852,-9.123674792272594,41.72608012641561
44519.715677083324,-9.123674785932618,41.72607875547351
44519.71567824073,-9.123674779592644,41.726077384531386
44519.71567939814,-9.123673413568724,41.726076017118096
44519.71568055556,-9.123673407228747,41.726074646175974
44519.71568171296,-9.123673400888768,41.726073275233865
44519.71568287037,-9.123672034864851,41.726071907820575
44519.715684027775,-9.123672028524867,41.72607053687847
44519.71568634259,-9.123672015844917,41.72606779499426
44519.7156875,-9.123672009504949,41.726066424052156
44519.71568865741,-9.123672003164982,41.72606505311006
44519.71568981481,-9.123671996825006,41.72606368216794
44519.71569097223,-9.123671990485036,41.72606231122583
44519.71569212963,-9.123670624461106,41.72606094381255
44519.71569444444,-9.123670611781167,41.72605820192833
44519.71569560185,-9.123670605441191,41.726056830986224
44519.71569675927,-9.123670592761265,41.726054089102
44519.715697916654,-9.12366923307731,41.726054092630825
44519.71569907408,-9.123669226737345,41.72605272168872
44519.71570023148,-9.123669220397366,41.72605135074662
44519.71570138889,-9.123667854373453,41.726049983333326
44519.715703703696,-9.123667841693509,41.72604724144911
44519.71570486111,-9.123666482009561,41.72604724497792
44519.71570601852,-9.123666475669593,41.726045874035805
44519.71570717593,-9.123665109645666,41.726044506622515
44519.71570833333,-9.123663749961697,41.72604451015134
44519.715709490745,-9.123662383937774,41.72604314273804
44519.715711805555,-9.123661017913841,41.72604177532475
44519.71571296296,-9.12365965188993,41.72604040791146
44519.71571412037,-9.123659645549958,41.72603903696935
44519.71571527777,-9.12365827952603,41.726037669556064
44519.71571643518,-9.123658273186058,41.726036298613934
44519.7157175926,-9.123656913502092,41.72603630214274
44519.71571875,-9.123655547478164,41.726034934729476
44519.715721064815,-9.123654181454237,41.72603356731617
44519.715722222216,-9.123652821770259,41.72603357084499
44519.71572337963,-9.123651455746336,41.72603220343169
44519.71572453703,-9.123650096062367,41.7260322069605
44519.71572569444,-9.123650089722402,41.726030836018396
44519.71572685185,-9.123650089722402,41.726030836018396
44519.715729166666,-9.1236487173585,41.72602809766299
44519.71573032408,-9.12364735767453,41.726028101191815
44519.71573148148,-9.123647351334562,41.72602673024971
44519.71573263888,-9.123645991650596,41.726026733778525
44519.71573379629,-9.123645985310635,41.72602536283641
44519.715734953694,-9.12364462562666,41.72602536636522
44519.71573611111,-9.123644619286692,41.72602399542314
44519.715738425926,-9.123643259602717,41.726023998951945
44519.71573958333,-9.123641893578785,41.72602263153863
44519.715740740736,-9.123641893578785,41.72602263153863
44519.71574189815,-9.123640533894807,41.72602263506744
44519.71574305555,-9.123640527554842,41.72602126412536
44519.71574421296,-9.123640527554842,41.72602126412536
44519.71574652778,-9.123639161530912,41.72601989671207
44519.71574768519,-9.123639155190943,41.72601852576995
44519.71574884259,-9.123639155190943,41.72601852576995
44519.71575,-9.123639155190943,41.72601852576995
44519.71575115741,-9.123639161530912,41.72601989671207
44519.71575231481,-9.123639161530912,41.72601989671207
44519.71575347222,-9.123639161530912,41.72601989671207
44519.71575578704,-9.123640521214877,41.726019893183235
44519.71575694444,-9.123640521214877,41.726019893183235
44519.715758101855,-9.123640521214877,41.726019893183235
44519.715759259256,-9.123640521214877,41.726019893183235
44519.71576041666,-9.123640521214877,41.726019893183235
44519.71576157407,-9.123641880898852,41.726019889654424
44519.71576273148,-9.123641880898852,41.726019889654424
44519.71576504629,-9.123641880898852,41.726019889654424
44519.715766203706,-9.123641880898852,41.726019889654424
44519.715767361115,-9.123641880898852,41.726019889654424
44519.71576851852,-9.123641880898852,41.726019889654424
44519.71576967592,-9.123641880898852,41.726019889654424
44519.715770833325,-9.123643246922784,41.72602125706773
44519.71577199073,-9.1236446002668,41.7260198825968
44519.71577430556,-9.123645959950778,41.72601987906797
44519.71577546296,-9.12364596629074,41.726021250010085
44519.71577662037,-9.12364596629074,41.726021250010085
44519.715777777776,-9.12364596629074,41.726021250010085
44519.715778935184,-9.12364732597471,41.72602124648128
44519.71578009259,-9.123648691998644,41.72602261389458
44519.71578125,-9.123650051682619,41.726022610365746
44519.71578240741,-9.123650051682619,41.726022610365746
44519.71578356481,-9.123650058022577,41.72602398130786
44519.71578472223,-9.123651417706546,41.72602397777903
44519.71578587963,-9.123651417706546,41.72602397777903
44519.71578819445,-9.123652783730481,41.72602534519233
44519.715789351845,-9.123654143414447,41.726025341663515
44519.71579050926,-9.123654143414447,41.726025341663515
44519.715791666655,-9.123654143414447,41.726025341663515
44519.71579282408,-9.123655503098421,41.72602533813468
44519.71579398148,-9.123655503098421,41.72602533813468
44519.71579513889,-9.123655509438379,41.72602670907682
44519.7157974537,-9.123656862782388,41.726025334605886
44519.71579861111,-9.123656862782388,41.726025334605886
44519.71579976851,-9.12365686912236,41.72602670554801
